Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ARTS 194-6 - Peer Educator in Studio Art	Studio Art	194	6	Closed	1/1	Kathryn Kain	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ARTS 196-1 - Capstone Senior Exhibit	Studio Art	196	1	Open	7/17	Francisco Jimenez | Pancho Jimenez	2	T Th | 4:30 PM - 6:50 PM	Rm 302 Edward M. Dowd Art & Art History		Studio	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ARTS 197-3 - Special Topics (-)	Studio Art	197	3	Closed	1/1	Qiuwen Li	5				Studio	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ARTS 199-1 - Directed Research/Creative Project (Painting)	Studio Art	199	1	Closed	1/1	Ryan Reynolds	4				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ARTS 199-2 - Directed Research - Photography (-)	Studio Art	199	2	Closed	1/1	Renee Billingslea	5				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ARTS 199-3 - Directed Research/Creative Project (-)	Studio Art	199	3	Closed	1/1	Ryan Carrington	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ARTS 199-4 - Directed Research/Creative Project (-)	Studio Art	199	4	Closed	1/1	Robert Detweiler | Kelly Detweiler	5				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ASCI 26-1 - Orientation Student Leadership	Arts and Sciences	26	1	Open	19/25	Andres Elvira	2	W | 4:00 PM - 6:00 PM	Rm 008 Casa Italiana Residence		Discussion	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ASCI 150-1 - Catholic 101	Arts and Sciences	150	1	Open	11/30	Robert Scholla	2	M | 7:30 PM - 9:10 PM	Rm 102 O'Connor Hall		Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 22-1 - Introduction to Cell and Molecular BioEngineering	Bioengineering	22	1	Open	5/28	Biao Lu | Bill Lu	4	M W F | 9:15 AM - 10:20 AM	Rm 214 Bergin Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 22L-1 - Introduction to Cell and Molecular BioEngineering Lab	Bioengineering	22L	1	Open	0/14	Biao Lu | Bill Lu	1	T | 2:15 PM - 5:00 PM	RM 3307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 22L-2 - Introduction to Cell and Molecular BioEngineering Lab	Bioengineering	22L	2	Open	5/14	Biao Lu | Bill Lu	1	Th | 2:15 PM - 5:00 PM	RM 3307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 23-1 - Introduction to Bio-Devices	Bioengineering	23	1	Open	35/40	Unyoung Kim	4	M W F | 1:00 PM - 2:05 PM	Rm 103 Alameda hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 23L-1 - Introduction to Bio-Devices Laboratory	Bioengineering	23L	1	Closed	14/14	Unyoung Kim	1	M | 2:15 PM - 5:00 PM	RM 4003 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 23L-2 - Introduction to Bio-Devices Laboratory	Bioengineering	23L	2	Open	4/14	Unyoung Kim	1	M W | 2:15 PM - 5:00 PM			Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 23L-3 - Introduction to Bio-Devices Laboratory	Bioengineering	23L	3	Closed	16/14	Unyoung Kim	1	W | 2:15 PM - 5:00 PM	RM 4003 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 32-1 - Intro Biochemical Engineering	Bioengineering	32	1	Closed	35/28	Maryam Mobed-Miremadi	4	M W F | 10:30 AM - 11:35 AM	Rm 116 Bergin Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 45-1 - Programming in MATLAB and Python	Bioengineering	45	1	Open	25/30	Murat Baday	4	T Th | 5:10 PM - 7:00 PM	Rm 129 Heafey Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 45L-1 - Computer Programming in MATLAB and Python Lab	Bioengineering	45L	1	Open	10/15	Murat Baday	1	Th | 9:15 AM - 12:00 PM	Rm 201 Heafey Hall		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 45L-2 - Computer Programming in MATLAB and Python Lab	Bioengineering	45L	2	Closed	15/15	Murat Baday	1	F | 2:15 PM - 5:00 PM	Rm 201 Heafey Hall		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 100-1 - BioEngineering Research Seminar	Bioengineering	100	1	Open	26/50	Eun Ju Park | Emily Park	1	F | 5:10 PM - 6:10 PM	RM 1302 SCDI		Seminar	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 100-/BIOE 200-1
BIOE 107-1 - Medical Device Product Development	Bioengineering	107	1	Open	10/30	Frank Myers	2	W | 7:10 PM - 9:00 PM	RM 3116 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 107-/BIOE 207-1/EMGT 307-1
BIOE 153-1 - Biomaterials Science (-)	Bioengineering	153	1	Open	24/34	Hamed Akbari	4	T Th | 8:30 AM - 10:10 AM	Rm 125 Heafey Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 154-1 - Introduction to Biomechanics (-)	Bioengineering	154	1	Open	11/30	Erhan Yenilmez	4	T Th | 7:10 PM - 9:00 PM	RM 2301 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 158-1 - Soft Biomaterials Characterization	Bioengineering	158	1	Open	6/20	Maryam Mobed-Miremadi	4	T Th | 5:10 PM - 7:00 PM	RM 1301 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 158-/BIOE 258-1
BIOE 158L-1 - Soft Biomaterials Characterization Laboratory	Bioengineering	158L	1	Open	6/20	Maryam Mobed-Miremadi	1	W | 2:15 PM - 5:00 PM	RM 2307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 158L-/BIOE 258L-1
BIOE 162-1 - Signals and Systems for Bioengineers (-)	Bioengineering	162	1	Open	0/30	Yuling Yan	4	T Th | 12:10 PM - 1:50 PM	Rm 210 Edward M. Dowd Art & Art History		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 162L-1 - Signals and Systems for Bioengineers Laboratory	Bioengineering	162L	1	Open	0/16	Yuling Yan	1	T | 2:15 PM - 5:00 PM	RM 2307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 163-1 - Bio-Device Engineering	Bioengineering	163	1	Open	15/28	Zhiwen Zhang	4	M W F | 1:00 PM - 2:05 PM	Rm 116 Bergin Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 163L-1 - Bio-Device Engineering Lab	Bioengineering	163L	1	Open	13/14	Zhiwen Zhang	1	M | 2:15 PM - 5:00 PM	RM 2307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 163L-2 - Bio-Device Engineering Lab	Bioengineering	163L	2	Open	2/14	Zhiwen Zhang	1	F | 2:15 PM - 5:00 PM	RM 2307 SCDI		Laboratory	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 167-1 - Introduction to Medical Imaging	Bioengineering	167	1	Open	7/30	Hamed Akbari	2	W | 5:10 PM - 7:00 PM	Rm 204 O'Connor Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 167-/BIOE 267-1
BIOE 168-1 - Biophotonics and Bioimaging	Bioengineering	168	1	Open	6/16	Ismail Araci | Emre Araci	4	M W | 5:25 PM - 7:10 PM	Rm 310 Kenna Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 168-/BIOE 268-1
BIOE 168L-1 - Biophotonics and Bioimaging Laboratory	Bioengineering	168L	1	Open	5/16	Ismail Araci | Emre Araci	1	Th | 2:15 PM - 5:00 PM	RM 2307 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 168L-/BIOE 268L-1
BIOE 172-1 - Introduction to Tissue Engineering	Bioengineering	172	1	Open	19/35	Prashanth Asuri	4	T Th | 10:20 AM - 12:00 PM	Rm 129 Heafey Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 177A-1 - Machine Learning and Applications in Biomedical Engineering	Bioengineering	177A	1	Closed	1/0	Murat Baday	2				Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 187-1 - Biotechnology II	Bioengineering	187	1	Open	9/25	Eun Ju Park | Emily Park	2	M | 5:10 PM - 7:00 PM	Rm 125 Heafey Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 187-/BIOE 288-1
BIOE 196-1 - Design Project III	Bioengineering	196	1	Open	21/40	Zhiwen Zhang	2	F | 2:15 PM - 3:15 PM	RM 3115 SCDI	Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 199-1 - Supervised Independent Research - AI in Medical Imaging (-)	Bioengineering	199	1	Closed	1/1	Yuling Yan	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-2 - Supervised Independent Research - Technical Elective (-)	Bioengineering	199	2	Closed	3/1	Biao Lu | Bill Lu	3				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-3 - Supervised Independent Research (-)	Bioengineering	199	3	Closed	2/1	Ismail Araci | Emre Araci	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-4 - Supervised Independent Research - Biomolecular Research (-)	Bioengineering	199	4	Closed	3/1	Zhiwen Zhang	1				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-5 - Supervised Independent Research (-)	Bioengineering	199	5	Closed	2/1	Maryam Mobed-Miremadi	1				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-6 - Supervised Independent Research - Medicinal Chemistry and Drug D (-)	Bioengineering	199	6	Closed	1/1	Zhiwen Zhang	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-7 - Supervised Independent Research (-)	Bioengineering	199	7	Closed	1/1	Prashanth Asuri	1				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-8 - Supervised Independent Research (Technical Elective)	Bioengineering	199	8	Closed	1/1	Biao Lu | Bill Lu	3				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 199-9 - Supervised Independent Research (Technical Elective)	Bioengineering	199	9	Open	1/30	Biao Lu | Bill Lu	3				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 200-1 - Bioengineering Research Seminar	Bioengineering	200	1	Open	26/30	Eun Ju Park | Emily Park	1	F | 5:10 PM - 6:10 PM	RM 1302 SCDI		Seminar	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 200-/BIOE 100-1
BIOE 207-1 - Medical Device Product Development	Bioengineering	207	1	Open	10/25	Frank Myers	2	W | 7:10 PM - 9:00 PM	RM 3116 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 207-/BIOE 107-1/EMGT 307-1
BIOE 258-1 - Soft Biomaterials Characterization	Bioengineering	258	1	Open	6/25	Maryam Mobed-Miremadi	4	T Th | 5:10 PM - 7:00 PM	RM 1301 SCDI	EMGT Tech Stem	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 258-/BIOE 158-1
BIOE 258L-1 - Soft Biomaterial Characterization Laboratory	Bioengineering	258L	1	Open	6/25	Maryam Mobed-Miremadi	1	W | 2:15 PM - 5:00 PM	RM 2307 SCDI	EMGT Tech Stem	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 258L-/BIOE 158L-1
BIOE 267-1 - Introduction to Medical Imaging	Bioengineering	267	1	Open	7/25	Hamed Akbari	2	W | 5:10 PM - 7:00 PM	Rm 204 O'Connor Hall	EMGT Tech Stem	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 267-/BIOE 167-1
BIOE 268-1 - Biophotonics and Bioimaging	Bioengineering	268	1	Open	6/16	Ismail Araci | Emre Araci	4	M W | 5:25 PM - 7:10 PM	Rm 310 Kenna Hall	EMGT Tech Stem	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	BIOE 268-/BIOE 168-1
BIOE 268L-1 - Biophotonics and Bioimaging Lab	Bioengineering	268L	1	Open	5/16	Ismail Araci | Emre Araci	1	Th | 2:15 PM - 5:00 PM	RM 2307 SCDI	EMGT Tech Stem	Laboratory	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	BIOE 268L-/BIOE 168L-1
BIOE 269-1 - Stem Cell BioEngineering	Bioengineering	269	1	Open	9/25	Eun Ju Park | Emily Park	2	M | 7:10 PM - 9:00 PM	Rm 125 Heafey Hall	EMGT Tech Stem	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOE 288-1 - Biotechnology II	Bioengineering	288	1	Open	9/25	Eun Ju Park | Emily Park	2	M | 5:10 PM - 7:00 PM	Rm 125 Heafey Hall	EMGT Tech Stem	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOE 288-/BIOE 187-1
BIOE 297-1 - Directed Research-Preparation of a Manuscript for Publication (.)	Bioengineering	297	1	Closed	1/0	Biao Lu | Bill Lu	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 297-2 - Directed Research- Development of Neuroimaging Markers for Photobiomodulation (.)	Bioengineering	297	2	Closed	1/0	Julia Scott	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 397-1 - Master's Thesis Research- Human Motion Monitoring Project using Wearable Microfludic Pumps (.)	Bioengineering	397	1	Closed	1/0	Ismail Araci | Emre Araci	2				Thesis	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 497-1 - Ph.D. Thesis Research- A.I. Deep Learning Techniques to Addrss Challenges in Medical Imaging (.)	Bioengineering	497	1	Closed	1/0	Yuling Yan	3				Thesis	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 497-2 - Ph.D. Thesis Research-Characterization of different fabrication techniques for skin-strain driven control of liquid flow in wearable microfluidic devices (.)	Bioengineering	497	2	Closed	1/0	Ismail Araci | Emre Araci	4				Thesis	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOE 497-3 - Ph.D. Thesis Research- Wearable Microfluidic Strain Sensors for Human Motion Detection (.)	Bioengineering	497	3	Closed	1/0	Ismail Araci | Emre Araci	4				Thesis	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
BIOL 1A-1 - Energy and Matter L and L	Biology	1A	1	Open	41/50	Christelle Sabatier  Dawn Hart	4	T Th | 8:30 AM - 10:10 AM	Rm 103 Alameda hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-2 - Energy and Matter L and L	Biology	1A	2	Closed	50/50	Christelle Sabatier  Dawn Hart	4	T Th | 10:20 AM - 12:00 PM	Rm 103 Alameda hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-3 - Energy and Matter L and L	Biology	1A	3	Closed	19/18	Dawn Hart	4	T | 12:15 PM - 3:00 PM	RM 3207 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-4 - Energy and Matter L and L	Biology	1A	4	Closed	18/18	Christelle Sabatier	4	T | 3:50 PM - 6:35 PM	RM 3207 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-6 - Energy and Matter L and L	Biology	1A	6	Closed	19/18	Dawn Hart	4	W | 12:15 PM - 3:00 PM	RM 3207 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-7 - Energy and Matter L and L	Biology	1A	7	Closed	18/18	Erin Schwartz	4	Th | 12:15 PM - 3:00 PM	RM 3207 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1A-8 - Energy and Matter L and L	Biology	1A	8	Open	17/18	Dawn Hart	4	Th | 3:50 PM - 6:35 PM	RM 3207 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-1 - Information and Evolution L and L	Biology	1B	1	Open	40/50	Brian Bayless  Elizabeth Dahlhoff	4	T Th | 8:30 AM - 10:10 AM	RM 2302 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-2 - Information and Evolution L and L	Biology	1B	2	Open	47/50	Brian Bayless  Elizabeth Dahlhoff	4	T Th | 10:20 AM - 12:00 PM	RM 2302 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-3 - Information and Evolution L and L	Biology	1B	3	Closed	14/15	Erin Schwartz	4	T | 12:15 PM - 3:00 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-4 - Information and Evolution L and L	Biology	1B	4	Closed	16/15	Brian Bayless	4	T | 3:50 PM - 6:35 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-5 - Information and Evolution L and L	Biology	1B	5	Closed	15/15	Erin Schwartz	4	W | 12:15 PM - 3:00 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-6 - Information and Evolution L and L	Biology	1B	6	Closed	15/15	Brian Bayless	4	W | 3:50 PM - 6:35 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-7 - Information and Evolution L and L	Biology	1B	7	Open	14/15	Elizabeth Dahlhoff	4	Th | 12:15 PM - 3:00 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 1B-8 - Information and Evolution L and L	Biology	1B	8	Open	13/15	Elizabeth Dahlhoff	4	Th | 3:50 PM - 6:35 PM	RM 3319 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 2-1 - Human Health and Disease	Biology	2	1	Open	47/48	Giorgio Lagna	4	M W F | 9:15 AM - 10:20 AM	RM 3115 SCDI	Core Explorations :: Natural Science  Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 2-2 - Human Health and Disease	Biology	2	2	Closed	24/24	Giorgio Lagna	4	W | 2:15 PM - 5:00 PM	RM 3307 SCDI	Core Explorations :: Natural Science  Pathways :: Global Health	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 2-3 - Human Health and Disease	Biology	2	3	Open	23/24	Giorgio Lagna	4	M | 2:15 PM - 5:00 PM	RM 3307 SCDI	Core Explorations :: Natural Science  Pathways :: Global Health	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 106-1 - Health Consequences of a Western Lifestyle	Biology	106	1	Closed	32/32	Michele Parker	5	T Th | 12:10 PM - 1:50 PM	RM 2301 SCDI	Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	BIOL 106-/PHSC 124-1
BIOL 110-1 - Genetics L and L (-)	Biology	110	1	Closed	32/32	Raphael Ritson-Williams	5	M W F | 1:00 PM - 2:05 PM	RM 3301 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 110-2 - Genetics L and L (-)	Biology	110	2	Closed	16/16	Raphael Ritson-Williams	5	M | 2:15 PM - 5:00 PM	RM 3303 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 110-3 - Genetics L and L (-)	Biology	110	3	Closed	16/16	Raphael Ritson-Williams	5	W | 2:15 PM - 5:00 PM	RM 3303 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 116-1 - Medical Microbiology L and L	Biology	116	1	Open	26/32	Pascale Guiton	5	T Th | 8:30 AM - 10:10 AM	Rm 220 Alumni Science Hall	Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 116-2 - Medical Microbiology L and L	Biology	116	2	Open	14/16	Pascale Guiton	5	T | 2:15 PM - 5:00 PM	RM 3211 SCDI	Pathways :: Global Health	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 116-3 - Medical Microbiology L and L	Biology	116	3	Open	12/16	Pascale Guiton	5	Th | 2:15 PM - 5:00 PM	RM 3211 SCDI	Pathways :: Global Health	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 122-1 - Neurobiology L and L (-)	Biology	122	1	Closed	31/0	Laura Cocas | Laura Cocas	5	T Th | 8:30 AM - 10:10 AM	RM 1308 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 122-2 - Neurobiology L and L (-)	Biology	122	2	Closed	15/0	Laura Cocas | Laura Cocas	5	Th | 10:30 AM - 1:15 PM	RM 3304 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 122-3 - Neurobiology L and L (-)	Biology	122	3	Closed	16/0	Laura Cocas | Laura Cocas	5	Th | 2:15 PM - 5:00 PM	RM 3304 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
BIOL 124-1 - Human Physiology L and L (-)	Biology	124	1	Open	42/48	Michelle Badura	5	T Th | 12:10 PM - 1:50 PM	RM 3115 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
