Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
CPSY 333-11 - Counseling Practicum	Counseling Psychology	333	11	Open	9/8		3				Independent Study	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 333-12 - Counseling Practicum	Counseling Psychology	333	12	Open	11/8		3				Independent Study	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 352-01 - Psych of Women & Gender	Counseling Psychology	352	1	Open	20/25		3				Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 361-01 - Multicultural Psychotherapy	Counseling Psychology	361	1	Open	21/25		1.5				Combination	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 362-01 - Latino Counseling	Counseling Psychology	362	1	Open	17/25		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 380-01 - Positive Psychology and Health	Counseling Psychology	380	1	Open	24/25		3				Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 381-01 - Health Psyc: Theory&Pract	Counseling Psychology	381	1	Open	17/25		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CPSY 385-01 - Stress & Stress Mgmt	Counseling Psychology	385	1	Open	23/25		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 10-01 - Intro to Computer Science	Computer Science	10	1	Open	35/36		5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 10-02 - Intro to Computer Science	Computer Science	10	2	Open	38/36		5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 10-03 - Intro to Computer Science	Computer Science	10	3	Open	0/26		0 - 5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 10-04 - Intro to Computer Science	Computer Science	10	4	Open	0/26		0 - 5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 10-05 - Intro to Computer Science	Computer Science	10	5	Open	0/26		0 - 5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-01 - Object-Oriented Programming	Computer Science	60	1	Open	30/1		5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-02 - Object-Oriented Programming	Computer Science	60	2	Open	32/1		5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-03 - Object-Oriented Programming	Computer Science	60	3	Open	0/30		0 - 5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-04 - Object-Oriented Programming	Computer Science	60	4	Open	0/30		0 - 5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-05 - Object-Oriented Programming	Computer Science	60	5	Open	0/30		0 - 5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 60-06 - Object-Oriented Programming	Computer Science	60	6	Open	0/30		0 - 5			Pathways :: The Digital Age	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 61-01 - Data Structures	Computer Science	61	1	Open	11/30		4			Pathways :: The Digital Age	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 61-02 - Data Structures	Computer Science	61	2	Open	22/30		4			Pathways :: The Digital Age	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 162-01 - Computational Complexity	Computer Science	162	1	Open	12/40		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 163-01 - Theory of Algorithms (-)	Computer Science	163	1	Open	22/1		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 163-02 - Theory of Algorithms (-)	Computer Science	163	2	Open	13/1		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 169-01 - Programming Languages	Computer Science	169	1	Open	31/35		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 169-02 - Programming Languages	Computer Science	169	2	Open	33/35		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 183-01 - Data Science	Computer Science	183	1	Open	30/30		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 185-01 - Web and Data Mining	Computer Science	185	1	Open	31/40		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 192-01 - Undergraduate Research	Computer Science	192	1	Open	2/1		2 - 4				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CSCI 192-02 - Undergraduate Research	Computer Science	192	2	Open	1/30		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 29-01 - R & P Dance: Images 2023 (-)	Dance	29	1	Open	12/50		2				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 39-01 - Hip Hop	Dance	39	1	Open	13/30		2				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 40-01 - Beginning Jazz Dance	Dance	40	1	Open	28/30		2			Core Explorations :: Arts	Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 43-01 - Beginning Ballet	Dance	43	1	Open	19/30		2			Core Explorations :: Arts	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 46-01 - Beg Modern/Contemporary Dance	Dance	46	1	Open	20/30		2			Core Explorations :: Arts	Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 51-01 - Beg Int Tap Dance	Dance	51	1	Open	10/30		2			Core Explorations :: Arts	Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 66-01 - Women in Dance History	Dance	66	1	Open	7/20		4			Core Explorations :: Diversity: US Perspectives  Pathways :: Gender, Sexuality and the Body	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 129-01 - R & P Dance: Images 2023 (-)	Dance	129	1	Open	9/50		2				Experiential	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 141-01 - Advanced Ballet	Dance	141	1	Open	11/12		5			Core Explorations :: Arts	Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 142-01 - Int Adv Jazz Dance	Dance	142	1	Open	13/30		5			Core Explorations :: Arts	Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 156-01 - Pilates Private Instruction	Dance	156	1	Open	4/0		1				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 158-01 - Pilates Mat Class	Dance	158	1	Open	11/0		2				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 159-01 - Teaching the Performing Arts	Dance	159	1	Open	8/0		5			Core Explorations :: Arts  Core Explorations :: Civic Engagement  Core Integrations :: Experiential Learning for Social Justice  Pathways :: Children, Family and Society  Pathways :: Justice and the Arts	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 161-01 - Anima Collective	Dance	161	1	Open	4/10		2				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 166-01 - Women in Dance History	Dance	166	1	Open	3/20		5			Core Explorations :: Arts  Core Explorations :: Diversity: US Perspectives  Pathways :: Children, Family and Society  Pathways :: Gender, Sexuality and the Body	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 194-01 - Peer Educator in Dance	Dance	194	1	Open	1/10		2				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
DANC 194-02 - Peer Educator in Dance	Dance	194	2	Open	1/10		2				Studio	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-01 - Principles of Microeconomics (-)	Economics	1	1	Open	31/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-02 - Principles of Microeconomics (-)	Economics	1	2	Open	26/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-03 - Principles of Microeconomics (-)	Economics	1	3	Open	28/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-04 - Principles of Microeconomics (-)	Economics	1	4	Open	30/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-05 - Principles of Microeconomics (-)	Economics	1	5	Open	27/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-06 - Principles of Microeconomics (-)	Economics	1	6	Open	25/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-07 - Principles of Microeconomics (-)	Economics	1	7	Open	25/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-08 - Principles of Microeconomics (-)	Economics	1	8	Open	24/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-09 - Principles of Microeconomics (-)	Economics	1	9	Open	27/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-10 - Principles of Microeconomics (-)	Economics	1	10	Open	26/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-11 - Principles of Microeconomics (-)	Economics	1	11	Open	27/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 1-12 - Principles of Microeconomics (-)	Economics	1	12	Open	26/25		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core  Pathways :: Design Thinking  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-01 - Principles of Macroeconomics (-)	Economics	2	1	Open	27/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-02 - Principles of Macroeconomics (-)	Economics	2	2	Open	29/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-03 - Principles of Macroeconomics (-)	Economics	2	3	Open	28/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-04 - Principles of Macroeconomics (-)	Economics	2	4	Open	28/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-05 - Principles of Macroeconomics (-)	Economics	2	5	Open	26/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-06 - Principles of Macroeconomics (-)	Economics	2	6	Open	28/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-07 - Principles of Macroeconomics (-)	Economics	2	7	Open	19/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-08 - Principles of Macroeconomics (-)	Economics	2	8	Open	21/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2-09 - Principles of Macroeconomics (-)	Economics	2	9	Open	23/20		4			Core Explorations :: Social Science  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-01 - Internat Econ,Develop & Growth (-)	Economics	3	1	Open	31/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-02 - Internat Econ,Develop & Growth (-)	Economics	3	2	Open	33/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-03 - Internat Econ,Develop & Growth (-)	Economics	3	3	Open	35/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-04 - Internat Econ,Develop & Growth (-)	Economics	3	4	Open	33/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-05 - Internat Econ,Develop & Growth (-)	Economics	3	5	Open	30/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-06 - Internat Econ,Develop & Growth (-)	Economics	3	6	Open	33/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-07 - Internat Econ,Develop & Growth (-)	Economics	3	7	Open	32/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 3-08 - Internat Econ,Develop & Growth (-)	Economics	3	8	Open	28/25		4			LSB Core :: Undergraduate Business Core  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 41-01 - Data Analysis & Econometrics (-)	Economics	41	1	Open	21/20		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 41-02 - Data Analysis & Econometrics (-)	Economics	41	2	Open	20/20		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 42-01 - Data Analysis Applications (-)	Economics	42	1	Open	19/20		2				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 42-02 - Data Analysis Applications (-)	Economics	42	2	Open	20/20		2				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 43-01 - Data Wrangling & Visualization	Economics	43	1	Open	16/20		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 111-01 - Economics of the Environment (-)	Economics	111	1	Open	37/25		5			Pathways :: Public Policy  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 111-02 - Economics of the Environment (-)	Economics	111	2	Open	31/25		5			Pathways :: Public Policy  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 113-01 - Intermediate Microeconomics I (-)	Economics	113	1	Open	19/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 113-02 - Intermediate Microeconomics I (-)	Economics	113	2	Open	9/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 113-03 - Intermediate Microeconomics I (-)	Economics	113	3	Open	15/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 114-01 - Intermediate Microeconomics II (-)	Economics	114	1	Open	18/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 114-02 - Intermediate Microeconomics II (-)	Economics	114	2	Open	9/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 115-01 - Intermediate Macroeconomics (-)	Economics	115	1	Open	15/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 115-02 - Intermediate Macroeconomics (-)	Economics	115	2	Open	17/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 115-03 - Intermediate Macroeconomics (-)	Economics	115	3	Open	13/20		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 126-01 - Economics and Law	Economics	126	1	Open	25/25		5			Pathways :: Law and Social Justice  Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 129-01 - Economic Development (-)	Economics	129	1	Open	31/25		5			Pathways :: Feeding the World  Pathways :: Public Policy  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 154-01 - Economics of Health Care	Economics	154	1	Open	28/25		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 170-01 - Math Econ I: Static Optimizatio	Economics	170	1	Open	6/25		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 181-01 - International Trade (-)	Economics	181	1	Open	15/25		5			Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 181-02 - International Trade (-)	Economics	181	2	Open	9/25		5			Pathways :: Public Policy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 182-01 - Intl Fnce & Open Econ Macroeco (-)	Economics	182	1	Open	11/25		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 184-01 - Econ of Intellectual Property	Economics	184	1	Open	27/25		5			Pathways :: Design Thinking	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 194-01 - Peer Educator	Economics	194	1	Open	1/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 194-02 - Peer Educator	Economics	194	2	Open	3/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ECON 2509-01 - Econometrics w/ R	Economics	2509	1	Open	12/0		4			Online	Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
EDUC 230C-01 - Ethical Reflective Practicum	Education	230C	1	Open	16/22		4 - 6				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 231C-01 - Ethical Practicum (Elem) III	Education	231C	1	Open	19/22		1 - 6				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 231E-01 - External Practicum	Education	231E	1	Open	26/30		2				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 248B-01 - Bilingual Foundations	Education	248B	1	Open	9/22		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 253-01 - Typical/Atypical Develop/Learn (-)	Education	253	1	Open	8/22		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 258-01 - Develop Positive Class Culture	Education	258	1	Open	6/22		3				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
EDUC 259B-01 - Elem. Math Methods II	Education	259B	1	Open	24/20		3				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
